Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Bowler,Runs,Extra Runs,Bowler Extra Runs,Extra,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour
Nettlebed CC Sunday 1st XI v Harwell International CC Friendly XI,21/07/2024,13:30,2,10,1,55,M Bryant,Patrick Harland,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240721 16:53:17.84,0,Harwell International CC Friendly XI,Bat,North,E Day,94,2,2,,1,1,,,Nettlebed CC Sunday 1st XI won by 8 wickets,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed,stephen.boag@gmail.com,,,,,,,Yes,1,No,3,23,20,1,2,1,10.44,10.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nettlebed CC Sunday 1st XI v Harwell International CC Friendly XI,21/07/2024,13:30,2,10,2,56,M Bryant,Patrick Harland,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240721 16:54:33.703,0,Harwell International CC Friendly XI,Bat,North,E Day,95,2,2,,1,1,,,Nettlebed CC Sunday 1st XI won by 8 wickets,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed,stephen.boag@gmail.com,,,,,,,Yes,2,No,3,24,21,1,2,1,10.25,10.18,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nettlebed CC Sunday 1st XI v Harwell International CC Friendly XI,21/07/2024,13:30,2,10,3,57,E Day,Patrick Harland,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240721 16:54:54.417,0,Harwell International CC Friendly XI,Bat,North,M Bryant,95,2,5,,1,1,,,Nettlebed CC Sunday 1st XI won by 8 wickets,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed,stephen.boag@gmail.com,,,,,,,Yes,3,No,3,2,0,1,2,9,10.18,10.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nettlebed CC Sunday 1st XI v Harwell International CC Friendly XI,21/07/2024,13:30,2,10,4,58,E Day,Patrick Harland,6,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240721 16:55:44.477,0,Harwell International CC Friendly XI,Bat,North,M Bryant,101,2,5,,1,1,,,Nettlebed CC Sunday 1st XI won by 8 wickets,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed CC Sunday 1st XI,Harwell International CC Friendly XI,Nettlebed,stephen.boag@gmail.com,,,,,,,Yes,4,No,3,3,6,1,2,9,10.00,10.45,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,1,1,James Goldsby-West,Tom Faraday,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:01:54.52,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,0,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,1,1,0,1,1,1,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,2,2,James Goldsby-West,Tom Faraday,1,0,0,,,,,,,,,,,,,,,63,131,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:03:12.863,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,1,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,1,2,1,1,1,1,0.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,3,3,Paul Eccleston,Tom Faraday,2,0,0,,,,,,,,,,,,,,,46,176,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:04:01.557,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,James Goldsby-West,3,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,1,1,2,1,1,1,3.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,4,4,Paul Eccleston,Tom Faraday,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:04:03.197,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,James Goldsby-West,3,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,4,No,1,2,2,1,1,1,6.00,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,5,5,Paul Eccleston,Tom Faraday,1,0,0,,,,,,,,,,,,,,,104,84,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:04:56.797,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,James Goldsby-West,4,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,5,No,1,3,3,1,1,1,4.50,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,1,6,6,James Goldsby-West,Tom Faraday,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:04:59.96,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,4,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,6,No,1,3,1,1,1,1,4.80,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,1,7,Paul Eccleston,O Preston,1,0,0,,,,,,,,,,,,,,,203,232,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:06:10.717,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,James Goldsby-West,5,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,1,4,4,1,1,1,4.00,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,2,8,James Goldsby-West,O Preston,1,0,0,,,,,,,,,,,,,,,240,100,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:06:38.613,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Paul Eccleston,6,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,1,4,2,1,1,1,4.29,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,3,9,Paul Eccleston,O Preston,0,2,2,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:07:08.483,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,James Goldsby-West,8,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,1,4,4,1,1,1,4.50,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,4,10,Paul Eccleston,O Preston,2,0,0,,,,,,,,,,,,,,,291,90,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:07:31.29,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,James Goldsby-West,10,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,4,No,1,5,6,1,1,1,5.33,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,5,11,Paul Eccleston,O Preston,0,3,3,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:07:33.113,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,James Goldsby-West,13,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,5,No,1,5,6,1,1,1,6.00,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,2,6,12,James Goldsby-West,O Preston,2,0,0,,,,,,,,,,,,,,,291,91,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:08:22.627,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Paul Eccleston,15,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,6,No,1,5,4,1,1,1,7.09,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,1,13,Paul Eccleston,Tom Faraday,2,0,0,,,,,,,,,,,,,,,53,253,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:09:38.07,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,James Goldsby-West,17,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,1,6,8,1,2,1,7.50,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,2,14,Paul Eccleston,Tom Faraday,1,0,0,,,,,,,,,,,,,,,114,259,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:10:07.457,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,James Goldsby-West,18,0,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,1,7,9,1,2,1,7.85,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,3,15,James Goldsby-West,Tom Faraday,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:10:09.107,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,18,0,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,1,6,4,1,2,1,7.71,7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,4,16,James Goldsby-West,Tom Faraday,0,0,0,,,,,,,,,,,,,Bowled,James Goldsby-West,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:11:33.07,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,18,1,1,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,4,No,1,7,4,1,2,1,7.20,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,5,17,Joe Braham,Tom Faraday,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:11:44.38,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,18,1,3,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,1,0,1,2,3,6.75,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,3,6,18,Joe Braham,Tom Faraday,4,0,0,,,,,,,,,,,,,,,300,89,,,,,No,No,,,,,,,,,,,,,RHB,RM,20240724 18:13:24.47,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Paul Eccleston,22,1,3,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,2,4,1,2,3,6.35,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,1,19,Paul Eccleston,O Preston,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:13:29.783,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,22,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,8,9,1,2,1,7.33,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,2,20,Paul Eccleston,O Preston,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:14:33.577,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,22,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,9,9,1,2,1,6.95,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,3,21,Paul Eccleston,O Preston,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:14:59.947,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,22,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,10,9,1,2,1,6.60,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,4,22,Paul Eccleston,O Preston,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:15:23.867,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,22,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,11,9,1,2,1,6.29,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,5,23,Paul Eccleston,O Preston,6,0,0,,,,,,,,,,,,,,,48,283,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:16:18.353,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,28,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,12,15,1,2,1,6.00,7.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,4,6,24,Paul Eccleston,O Preston,1,0,0,,,,,,,,,,,,,,,265,213,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:17:53.447,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Joe Braham,29,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,13,16,1,2,1,7.30,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,1,25,Paul Eccleston,William Bury,0,2,2,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:18:06.463,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,13,16,1,1,1,7.25,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,2,26,Paul Eccleston,William Bury,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:18:50.037,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,14,16,1,1,1,7.44,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,3,27,Paul Eccleston,William Bury,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:19:11.22,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,15,16,1,1,1,7.15,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,4,28,Paul Eccleston,William Bury,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:19:36.9,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,16,16,1,1,1,6.89,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,5,29,Paul Eccleston,William Bury,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:20:06.61,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,17,16,1,1,1,6.64,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,5,6,30,Paul Eccleston,William Bury,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,RFM,20240724 18:20:33.997,0,Wantage & Grove CC Twenty20,Bowl,Pavillion End,Joe Braham,31,1,2,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,18,16,1,1,1,6.41,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,6,1,31,Joe Braham,O Preston,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:21:04.537,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Paul Eccleston,31,1,3,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,3,4,1,3,3,6.20,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,6,2,32,Joe Braham,O Preston,0,2,2,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:22:02.477,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Paul Eccleston,33,1,3,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,3,4,1,3,3,6.00,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wantage & Grove CC Twenty20 v Harwell International CC Midweek XI,24/07/2024,18:00,1,6,3,33,Joe Braham,O Preston,0,2,0,Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240724 18:23:21.53,0,Wantage & Grove CC Twenty20,Bowl,Ridgeway End,Paul Eccleston,35,1,3,,1,1,,,Wantage & Grove CC Twenty20 won by 10 wickets,Wantage & Grove CC Twenty20,Harwell International CC Midweek XI,Harwell International CC Midweek XI,Wantage & Grove CC Twenty20,Charlton Village Road,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,4,4,1,3,3,6.19,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
